"action","score","file","title","category","bodyLines","bodyChars","steps","avgStepBodyChars","sources","generatedBatch","issues"
"улучшить","60","src/content/errors/ipad-ne-prihodyat-uvedomleniya.mdx","iPad: не приходят уведомления — как исправить","Мобильные устройства","8","1228","6","258","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/ipad-ne-rabotaet-sinhronizatsiya.mdx","iPad: не работает синхронизация — как исправить","Мобильные устройства","8","1230","6","258","4","no","body has only 8 non-empty lines; body has only 1230 characters"
"улучшить","60","src/content/errors/ipad-ne-ustanavlivaetsya-prilozhenie.mdx","iPad: не устанавливается приложение — как исправить","Мобильные устройства","8","1234","6","258","4","no","body has only 8 non-empty lines; body has only 1234 characters"
"улучшить","60","src/content/errors/ipad-oshibka-avtorizatsii.mdx","iPad: ошибка авторизации — как исправить","Мобильные устройства","8","1223","6","258","4","no","body has only 8 non-empty lines; body has only 1223 characters"
"улучшить","60","src/content/errors/iphone-bystro-razryazhaetsya-batareya.mdx","iPhone: быстро разряжается батарея — как исправить","Мобильные устройства","8","1235","6","259","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/iphone-ne-prihodyat-uvedomleniya.mdx","iPhone: не приходят уведомления — как исправить","Мобильные устройства","8","1232","6","259","4","no","body has only 8 non-empty lines; body has only 1232 characters"
"улучшить","60","src/content/errors/iphone-ne-rabotaet-kamera.mdx","iPhone: не работает камера — как исправить","Мобильные устройства","8","1227","6","259","4","no","body has only 8 non-empty lines; body has only 1227 characters"
"улучшить","60","src/content/errors/iphone-ne-rabotaet-sinhronizatsiya.mdx","iPhone: не работает синхронизация — как исправить","Мобильные устройства","8","1234","6","259","4","no","body has only 8 non-empty lines; body has only 1234 characters"
"улучшить","60","src/content/errors/iphone-ne-ustanavlivaetsya-prilozhenie.mdx","iPhone: не устанавливается приложение — как исправить","Мобильные устройства","8","1238","6","259","4","no","body has only 8 non-empty lines; body has only 1238 characters"
"улучшить","60","src/content/errors/iphone-oshibka-avtorizatsii.mdx","iPhone: ошибка авторизации — как исправить","Мобильные устройства","8","1227","6","259","4","no","body has only 8 non-empty lines; body has only 1227 characters"
"улучшить","60","src/content/errors/iphone-zavisaet-obnovlenie.mdx","iPhone: зависает обновление — как исправить","Мобильные устройства","8","1228","6","259","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/java-jdk-not-found-fix.mdx","Java/JDK не найдена: настройка JAVA_HOME","Программирование","8","1238","6","249","4","no","body has only 8 non-empty lines; body has only 1238 characters"
"улучшить","60","src/content/errors/konditsioner-ne-holodit-prichiny-i-kak-ispravit.mdx","Кондиционер не холодит: причины и способы устранения","Кондиционеры и обогрев","8","1304","6","208","4","no","body has only 8 non-empty lines; body has only 1304 characters"
"улучшить","60","src/content/errors/kubernetes-crashloopbackoff-fix.mdx","Kubernetes Pod CrashLoopBackOff: как исправить бесконечный перезапуск","DevOps и облака","8","1275","6","251","4","no","body has only 8 non-empty lines; body has only 1275 characters"
"улучшить","60","src/content/errors/lg-microwave-iskrit-vnutri.mdx","LG microwave: искрит внутри — как исправить","Микроволновки и духовки","8","1289","6","207","4","no","body has only 8 non-empty lines; body has only 1289 characters"
"улучшить","60","src/content/errors/lg-microwave-ne-greet.mdx","LG microwave: не греет — как исправить","Микроволновки и духовки","8","1279","6","205","4","no","body has only 8 non-empty lines; body has only 1279 characters"
"улучшить","60","src/content/errors/lg-microwave-ne-krutitsya-tarelka.mdx","LG microwave: не крутится тарелка — как исправить","Микроволновки и духовки","8","1295","6","207","4","no","body has only 8 non-empty lines; body has only 1295 characters"
"улучшить","60","src/content/errors/lg-microwave-ne-rabotaet-gril.mdx","LG microwave: не работает гриль — как исправить","Микроволновки и духовки","8","1293","6","207","4","no","body has only 8 non-empty lines; body has only 1293 characters"
"улучшить","60","src/content/errors/lg-microwave-ne-vklyuchaetsya.mdx","LG microwave: не включается — как исправить","Микроволновки и духовки","8","1289","6","207","4","no","body has only 8 non-empty lines; body has only 1289 characters"
"улучшить","60","src/content/errors/lg-microwave-pokazyvaet-kod-oshibki.mdx","LG microwave: показывает код ошибки — как исправить","Микроволновки и духовки","8","1305","6","209","4","no","body has only 8 non-empty lines; body has only 1305 characters"
"улучшить","60","src/content/errors/lg-refrigerator-ne-morozit.mdx","LG refrigerator: не морозит — как исправить","Холодильники","8","1307","6","210","4","no","body has only 8 non-empty lines; body has only 1307 characters"
"улучшить","60","src/content/errors/lg-refrigerator-ne-otklyuchaetsya-kompressor.mdx","LG refrigerator: не отключается компрессор — как исправить","Холодильники","8","1322","6","210","4","no","body has only 8 non-empty lines; body has only 1322 characters"
"улучшить","60","src/content/errors/lg-refrigerator-pischit-signal.mdx","LG refrigerator: пищит сигнал — как исправить","Холодильники","8","1309","6","210","4","no","body has only 8 non-empty lines; body has only 1309 characters"
